source_file,semantic_item,semantic_class,consumer_models,canonical_ast_sha256,change_policy,last_migration_id,approval_reference,required_validation_commands,notes
scripts/build_daily_candidate_model_layer.py,function:revenue_cumulative_yoy,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,3c458fef190e23d5241ebf1af7140dea44615d18d2fafc83830b5e7e14dd457a,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:revenue_yoy,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,ae8c03ac835d8254e33ca2927524c104291bda246a68b791d5580087f5fabf65,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:score_from_profile,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,0e21e340aeb9a1d90c4e14d55d6b3cf349a9d8d36016e794501832fd13ab451a,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:score_volume_breakout_profile,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,016a50f425a90f36759e990093010a129b40b974e67143dcbf20f10b38331428,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:score_volume_breakout_v2_high_position,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,d1204983034826c32991b30f5732404192405b438095703651f7129aac161661,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:strong_revenue,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,a2439d35d1cc9e7423678cc64d9e5aafd7a4d2673eaf9f4acea10de2c7b13e33,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:tdcc_distribution,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,eb1d02ed28b8b1c494072efe2181e25d28bb132d5ba49fc83e1b9713168425db,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:tdcc_positive,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,ef4ff996855d2245e16c681924d3c5f9e2179c2b5203c319fcc8a8936375f7ab,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:tdcc_status,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,bfe8c7cb1abe2e201728d2a24d4953a1b0d9cf6bd1ff72b26d384ef8a3f37acd,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:text,shared_technical,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_short_term_continuation_d5_d10;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,dc0ccb4feaeac333657b1954c1448c83b62f14380f9ffc3fb77484e7588d03a0,registered_technical_migration_required,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:truthy,shared_technical,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_short_term_continuation_d5_d10;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,d9298eb25f4482f8e6acdb445c304f1f2cc4a43579496ffbdd98d610e3bc76e8,registered_technical_migration_required,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:upper_shadow_pct_of_close,contained_legacy_cross_model_semantic,neckline_volume_breakout_confirmation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,c1917ddfd1f7329d45c304ad1a36225488f101b3f23fc6590fe9f7ebe50af4af,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_breakout_operation_score_fields,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,13b92be7fd851cd9f143d64e030f37514d7379bc873a106062798d229609c637,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_ma20_lots,contained_legacy_cross_model_semantic,neckline_volume_breakout_confirmation;revenue_unreacted_range;tdcc_stealth_accumulation,c0a22ab0733dea33de02e5e98b44e767ceb36583734794f911e4abe9c09ef98e,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_ma_trend_features,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,4506d78767cf50ce9d3347f937ff023c94d34f0b603cc6acad596334c0ff5177,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_position_bucket,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,c17d29e84d7dd88af4380809307109432a483b21e47c56398641d6a578fe018a,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_position_features,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,ae3279d36ee7f2dae1d9089dd858f1fd0c49b4779c40b66c34141860c22a5625,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_shape_bucket,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,3e8c739fb1134fc5c071b53de82a489d9e25deb4b35ac6fdfb18ff2b2197cd93,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_v2_model_memberships,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,fc3014fb5a78212fb8ffc1ee150b01ee877c9d02e338286afd7ce3a8336b120f,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:volume_v2_model_name,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,18556cb5d59ece3a4cef3617af459213d8e4470d3c93d2d54cb1024a08c6e9bf,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:w_bottom_long_price_position_metrics,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,4b7bdc18f6b60ee0c023ffb1898e6d4476ead82a2714eaa02a6da014af88ae5c,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:w_bottom_red_candle_ratio_bonus,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,fde868da7919b841f9718f59af74730b3127dec19f8443dfa4aebbc2004d7532,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:w_bottom_red_candle_ratios,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,2b7e796e760ed1c9e339f949be61d3fabfca9be912ed853412615bdd67ca73f1,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:w_bottom_second_arc_volume_ratio,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,5e069eede339a06d7e7ceb53776030940f5d1db737ce89d55b520adb576070c9,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:w_bottom_segment_quality,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,793284b3d302b2097218f0e1c7eff2bb06a2f973786ef297e63300f59acd14e9,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,function:warrant_signal,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,b30b44313b320668995e38b73172f45f38ae9fcb90f8c1fc598bea269ff672ed,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:BULLISH_WARRANT,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,c09e33d4f76422cb2bb175d4aff93eda2e2eda62516bc2f2a98cd82433f23805,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:CORE_AI_BUCKETS,contained_legacy_cross_model_semantic,tdcc_short_term_continuation_d5_d10;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,b0b2cd226a40012a20ceb1fafd5e5fad391b6ec9b871b9c80ccd41424f6af888,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:MODEL_SCORE_PROFILES,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,9423d05f0fbbf0eb43614e4b67f6aa8a9c702c0fe97d8b67da175a93203153c8,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:POSITIVE_TDCC,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,eb2771d3c46630836b33ee472d606e6409005fe2cc1da3c470a2a5254df0dd38,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:STOCK_PRICE_HISTORY_DIR,contained_legacy_cross_model_semantic,neckline_volume_breakout_confirmation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,1fcd445093c32a201a62a28594f620cfa033cbc3e93b34cec20501efbac2e9a6,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:ScoreProfile,contained_legacy_cross_model_semantic,hot_theme_pullback;neckline_volume_breakout_confirmation;price_pullback_23ema;pullback_short_reclaim;revenue_unreacted_range;tdcc_stealth_accumulation;volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack;w_bottom_right_side,88282cc1ca55f8652457579572aa72f2113fa138ba8fda449ccc6b9e9e0498e9,frozen_user_approved_cross_model_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:VOLUME_BREAKOUT_V2_HIGH_MODEL_ID,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,e40bd8e89ab909c08eee6896dccc1a3a4c97ffeac2cf2d11bf5a348af1dfc07d,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:VOLUME_BREAKOUT_V2_LOW_MODEL_ID,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,ea779ddb58428f456544f9b925b49a294900c2066aa9809aaab2b7be1434352f,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:VOLUME_BREAKOUT_V2_MID_MODEL_ID,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,5e88fe552cae2577a14d022485805a77a1f8facfc565b812ad3641a4c2002f33,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:VOLUME_BREAKOUT_WATCH,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,8df18b4f95cb669bb22d3c58900b7742b0f88f0c5e8423760a9b12b3eb1d039e,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:VOLUME_BREAKOUT_TAXONOMY,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,96d0b216c7fb10d5692577b4a16f215e1f4a6c079dac9f6308eba0490803ef41,family_semantic_user_approved_migration_only,warrant_flow_volume_source_lineage_correction_20260717,user_requested_warrant_flow_formal_sync_completion_20260717,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py;python -m pytest tests/test_daily_candidate_model_layer.py tests/test_daily_warrant_formal_sync_scope.py,Model-family-owned current taxonomy path validates exact source identity for volume breakout rows missing from all_candidates without expanding any non-volume model consumer.
scripts/build_daily_candidate_model_layer.py,global:WARRANT_FLOW,contained_model_family_semantic,volume_range_breakout_v2_high_position_volume_attack;volume_range_breakout_v2_low_position_volume_attack;volume_range_breakout_v2_mid_position_momentum_attack,01e04afed627cec61e2cb5638c963668e247986f03772db278445d0d67cd9b59,family_semantic_user_approved_migration_only,warrant_flow_volume_source_lineage_correction_20260717,user_requested_warrant_flow_formal_sync_completion_20260717,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py;python -m pytest tests/test_daily_candidate_model_layer.py tests/test_daily_warrant_formal_sync_scope.py,Current official warrant-flow artifact may only prove absence for a model-owned volume row that is missing from all_candidates; it cannot provide a positive signal or score bonus outside all_candidates.
scripts/build_daily_candidate_model_layer.py,global:W_BOTTOM_LONG_POSITION_LOOKBACK_DAYS,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,9afdadfaaf649095876438a1998ba4967c00020eee83bbcced06e61fe115909a,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:W_BOTTOM_LONG_POSITION_MIN_DAYS,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,2da68791f1fc05c0ce5bb655c88d618ac62d1535249647ad002138d336fef9f4,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:W_BOTTOM_RIGHT_SIDE_REBOUND_MAX,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,e13cb7c659fb724f5a02b802cb81e08176d7da435ff1de8a2091a1272fa48d85,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:W_BOTTOM_RIGHT_SIDE_REBOUND_MIN,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,acaab7e07644dffd8a0f6c3134cd4441a0f5c448aee06a71cff767ea14bab8a3,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:W_BOTTOM_SECOND_LOW_GAP_MAX,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,5fe5c0abdac1dd8bf12b1513888e1f745daa75ad4ed29cc8a7d7455621921185,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
scripts/build_daily_candidate_model_layer.py,global:W_BOTTOM_SECOND_LOW_GAP_MIN,contained_model_family_semantic,neckline_volume_breakout_confirmation;w_bottom_right_side,725da1e031f936913ecfb46fb9f9d2e1a03399a23cecee08069914deebea7521,family_semantic_user_approved_migration_only,baseline_20260712,baseline_inventory_not_share_approval_20260712,python scripts/validate_model_data_independence.py;python scripts/validate_daily_model_research_parity.py;python scripts/validate_stock_model_contract_registry.py,Exact AST hash and consumers are frozen; baseline registration is not approval to expand sharing.
